1444.28
1471.55
1495.55
1526.05
1565.07
1591.32
1632.32
1664.51
1684.48
1685.66
1660.92
1608.16
1541.24
1467.35
1424.36
1397.9
1409.62
1498.95
1599.49
1615.77
1646.84
1642.81
1619.34
1574.4
1554.47
1541.54
1535.13
1565.34
1614.17
1701.94
1784.06
1823.49
1781.1
1848.01
1803.48
1739.78
1697.13
1674.04
1657.58
1655.32
1691.7
1720.59
1748.06
1750.72
1605.2
1583.92
1570.99
1438.27
1471.98
1511.86
1494.33
1482.89
1517.9
1582.14
1633.35
1682
1646.77
1706.77
1671.39
1613.15
1549.26
1500.13
1450.67
1430.13
1448.3
1541.8
1615.03
1624.26
1623.15
1609.93
1590.94
1558.37
1545.38
1555.52
1567.25
1584.08
1626.84
1664.16
1751.99
1786.67
1753.64
1672.32
1639.09
1568.55
1536.68
1520.57
1508.05
1507.85
1466.06
1557.27
1636.17
1633.03
1624.17
1594.52
1506.94
1426.22
1394.38
1354.91
1335.92
1359.93
1405.54
1455.25
1672.61
1634.06
1570.5
1502.3
1572.66
1562.11
1571.66
1542.88
1526.51
1527.77
1489.77
1534.27
1602.49
1598.59
1553.5
1505.69
1528.58
1479.55
1452.42
1435.6
1425.05
1419.37
1431.84
1461.73
1520.1
1561.88
1582.89
1552.77
1568.28
1520.6
1466.4
1405.43
1381.55
1371.29
1367.6
1453.66
1557.44
1572.34
1590.97
1578.3
1539.92
1522.84
1424.14
1423.37
1471.92
1461.47
1553.65
1604.51
1663.51
1721.11
1723.19
1627.17
1533.78
1481.09
1458.97
1423.62
1385.63
1382.64
1411.45
1473.48
1550.92
1571.51
1560.58
1544.31
1414.77
1408.2
1402.13
1387.5
1369.17
1367.88
1379.07
1438.12
1536.43
1499.4
1509.82
1506.01
1502.41
1484.26
1470.2
1489.72
1488
1489.52
1505.78
1594.83
1717.73
1735.77
1736.54
1720.18
1705.39
1681.86
1640.85
1629.64
1630.53
1651.81
1704.91
1792.29
1904.81
1936.05
1930.34
1832.9
1806.85
1746.14
1701.36
1664.35
1669.45
1695.73
1722.09
1784.64
1902.35
1933.03
1804.3
1767.74
1663.19
1626.36
1553.94
1491.78
1466.68
1451.3
1431.74
1463.29
1548.39
1556.66
1552.51
1536.48
1509.34
1401.98
1303.42
1368.5
1378.86
1430.31
1464.05
1557.99
1672.68
1748.44
1717.99
1648.63
1628.12
1529.82
1465.96
1414.47
1382.9
1376.8
1417.3
1465.54
1540.39
1553.72
1520.43
1479.33
1457.73
1402.86
1387.41
1402.4
1429.73
1495.87
1590.25
1725.97
1882.64
1910.57
1938.77
1944.07
1895.54
1856.45
1800.61
1720.8
1671.82
1658.81
1658.49
1707.31
1822.22
1845.54
1844.2
1859.98
1844.61
1812.79
1785.56
1785.48
1796.91
1794.75
1818.39
1861.41
1903.59
1921.36
1911.22
1843.99
1711.53
1629.43
1578.09
1552.34
1545.67
1591.41
1681.28
1820.17
1961.15
2012.14
2048.27
2067.67
2069.87
2072.78
2099.92
2135.33
2160.88
2189.6
2224.33
2271.55
2304.07
2288.26
2329.17
2380.14
2298.77
2247.18
2201.28
2248.66
2276.04
2247.72
2258.06
2272.25
2358.87
2424.21
2428.78
2389.16
2358.47
2227.69
2197.58
2160.93
2155.65
2161.6
2172.12
2214.77
2264.08
2309.38
2271.71
2201
2132.41
2050.29
2000.4
2015.5
1963.68
2038.31
2094.83
2251.5
2402.59
2446.75
2467.42
2423.3
2349.99
2273.88
2270.27
2279.34
2275.24
2256.6
2219.65
2222.99
2308.65
2368.45
2323.79
2241.95
2282.14
2241.89
2208.62
2145.23
2043.13
2015.8
2007.9
1978.07
2016.48
2065.87
2112.64
2101.88
2056.29
2034.99
2076.7
2077.91
2072.36
2078.54
2107.43
2171.09
2271.57
2309.34
2338.04
2295.88
2148.2
2038.61
1976.19
1923.09
1864.73
1839.37
1862.98
1937.43
2038.78
2056.24
2049.2
1999.94
1929.2
1869.07
1828.02
1806.94
1793.53
1770.21
1753.88
1775.06
1835.99
1892.91
1849.94
1811.45
1659.72
1661.26
1625.21
1582.6
1532.48
1521
1529.71
1564.44
1686.68
1745.32
1746.56
1721.43
1724.77
1718.58
1687.44
1729.41
1793.8
1850.17
1923.87
2022.5
2178.41
2258.09
2232.28
2154.72
2091.22
2020.59
1960.86
1916.61
1875.42
1847.84
1862.17
1960.45
2072.34
2098.13
2110
2116.51
2095.94
2078.26
2062.86
2072.42
2080.82
2106.58
2131.99
2174.82
2231.24
2280.46
2289.11
2242.78
2156.49
2065.28
1958.77
1873.81
1807.52
1801.66
1848
1926.86
1919.82
2058.21
2064.72
2050.73
2023.24
1986.29
1960.01
1944.78
1942.67
1943.4
1953.66
1969.96
1998.6
2021.66
2061.59
2084.71
2068.97
2020.15
1994.79
2001.83
2003.02
1997.05
1988.84
2014.12
2061.12
2052.21
1945.58
1882.2
1972.78
1912.01
1878.35
1859.16
1814.2
1817.35
1815.15
1826.39
1851.37
1869.62
1820.18
1802.71
1846.76
1880.93
1880.33
1860.04
1876.79
1856.43
1839.5
1862.95
1922.78
1917.43
